"ENTRY","PERIOD","ACCNO","DOCNO","STOCKNO","DESCRIPTION","CATEGORY","GROUP","BRAND","ORDERNO","DATE","QTY","RETAIL","COST","REF","REP","USER","LOCATION","CONTRACT","COMMS","LINECOMMS","TAXCODE","LINETAX","PROJNO","DEPARTMENT","SRETAIL1","SRETAIL2","SRETAIL3","SRETAIL4","SRETAIL5","SRETAIL6","REP","NAME","STOCKNOENT","STOCKBAR","SUPSTOCKNO","SUPREF"
"Crd Note",1,"GAS004","00011999","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041231","05/03/2025",-5.00,450.0000,450.0000,"DN#11724-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,337.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","GAS 2 GO HILTIN NEW ACCOUNT","","","",""
"Crd Note",1,"KON001","00012001","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041199","05/03/2025",-5.00,450.0000,450.0000,"DN#12813-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,337.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","KONDENI FUELS - GAS ACCOUNT","","","",""
"Invoice",1,"JUS003","00041247","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","05/03/2025",20.00,450.0000,450.0000,"DN#12815-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,1350.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","JUST GAS","","","",""
"Invoice",1,"JUS003","00041258","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","05/03/2025",50.00,450.0000,450.0000,"DN#10511- EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,3375.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","JUST GAS","","","",""
"Invoice",1,"GAS004","00041262","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","06/03/2025",2.00,450.0000,450.0000,"DN#11728","002","TIFFANY","01","",0.0000,0.0000,1,135.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","GAS 2 GO HILTIN NEW ACCOUNT","","","",""
"Crd Note",1,"GAS004","00012011","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041262","06/03/2025",-2.00,450.0000,450.0000,"DN#11728","002","TIFFANY","01","",0.0000,0.0000,1,135.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","GAS 2 GO HILTIN NEW ACCOUNT","","","",""
"Invoice",1,"HAN002","00041265","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","06/03/2025",1.00,450.0000,450.0000,"DN#10513-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,67.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","HANTIE BURGER-0827726856","","","",""
"Crd Note",1,"BU0009","00012012","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041205","06/03/2025",-20.00,450.0000,450.0000,"DN#12900","002","TIFFANY","01","",0.0000,0.0000,1,1350.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","IMPENDLE WHOLESALE 2025","","","",""
"Crd Note",1,"BU0009","00012013","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00040707","06/03/2025",-2.00,450.0000,450.0000,"DN12879-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,135.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","IMPENDLE WHOLESALE 2025","","","",""
"Crd Note",1,"WO0001","00012014","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041212","06/03/2025",-24.00,450.0000,450.0000,"DN#12904-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,1620.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","L3 CASH AND CARRY","","","",""
"Crd Note",1,"GL0001","00012015","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041210","06/03/2025",-7.00,450.0000,450.0000,"DN#12903-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,472.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","GLORIA BULWER","","","",""
"Crd Note",1,"HN0020","00012016","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041208","06/03/2025",-11.00,450.0000,450.0000,"DN#12902-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,742.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","HNO EMPITES ACCOUNT","","","",""
"Crd Note",1,"BU0002","00012017","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041206","06/03/2025",-20.00,450.0000,450.0000,"DN#12901","002","TIFFANY","01","",0.0000,0.0000,1,1350.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","BULWER CASH STORE","","","",""
"Crd Note",1,"HAN002","00012018","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041265","06/03/2025",-1.00,450.0000,450.0000,"DN#10513-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,67.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","HANTIE BURGER-0827726856","","","",""
"Crd Note",1,"JUS003","00012020","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041258","06/03/2025",-50.00,450.0000,450.0000,"DN#10511- EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,3375.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","JUST GAS","","","",""
"Crd Note",1,"JUS003","00012021","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041247","06/03/2025",-20.00,450.0000,450.0000,"DN#12815-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,1350.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","JUST GAS","","","",""
"Crd Note",1,"JUS003","00012025","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041257","06/03/2025",-1.00,450.0000,450.0000,"DN#10511","002","TIFFANY","01","",0.0000,0.0000,1,67.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","JUST GAS","","","",""
"Invoice",1,"FAM000","00041289","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","06/03/2025",10.00,450.0000,450.0000,"DN#10514-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,675.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","FAMILY GAS","","","",""
"Invoice",1,"MGC001","00041291","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","07/03/2025",3.00,450.0000,450.0000,"DN#11734-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,202.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","MARITZBURG GOLF CLUB","","","",""
"Invoice",1,"DBS001","00041293","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","07/03/2025",2.00,450.0000,450.0000,"DN#11735-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,135.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","DSB CHICKEN VS FISH","","","",""
"Invoice",1,"DES001","00041310","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","07/03/2025",15.00,450.0000,450.0000,"DN#11737-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,1012.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","DESCO CASH AND CARRY","","","",""
"Crd Note",1,"DBS001","00012026","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041293","07/03/2025",-3.00,450.0000,450.0000,"DN#11735-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,202.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","DSB CHICKEN VS FISH","","","",""
"Crd Note",1,"MGC001","00012027","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041291","07/03/2025",-3.00,450.0000,450.0000,"DN#11734-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,202.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","MARITZBURG GOLF CLUB","","","",""
"Crd Note",1,"FAM000","00012028","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041289","07/03/2025",-10.00,450.0000,450.0000,"DN#10514-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,675.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","FAMILY GAS","","","",""
"Invoice",1,"MAT009","00041323","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","08/03/2025",10.00,450.0000,450.0000,"DN#10516-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,675.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","MATHEW NEW COD ACCOUNT","","","",""
"Invoice",1,"KWE001","00041327","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","08/03/2025",7.00,450.0000,450.0000,"DN#11739-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,472.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","KWEZI CASH AND CARRY","","","",""
"Crd Note",1,"KWE001","00012031","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041327","08/03/2025",-5.00,450.0000,450.0000,"DN#11739-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,337.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","KWEZI CASH AND CARRY","","","",""
"Invoice",1,"LIN001","00041343","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00010702","09/03/2025",230.00,450.0000,450.0000,"DN#10518","002","TIFFANY","01","",0.0000,0.0000,1,15525.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","SLINDOKUHLE ENTERPRISES (PTY) LTD","","","",""
"Invoice",1,"TOP000","00041352","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00010707","10/03/2025",20.00,450.0000,450.0000,"","002","ITGUY","01","",0.0000,0.0000,1,1350.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","TOPS SUPERMARKET","","","",""
"Invoice",1,"BU0002","00041354","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00010713","10/03/2025",10.00,450.0000,450.0000,"EMPTY","001","ITGUY","01","",0.0000,0.0000,1,675.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"COUNTER SALES","BULWER CASH STORE","","","",""
"Invoice",1,"DON001","00041355","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00010711","10/03/2025",60.00,450.0000,450.0000,"","002","ITGUY","01","",0.0000,0.0000,1,4050.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","DONNYBROOK","","","",""
"Invoice",1,"TAN001","00041377","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","10/03/2025",1.00,450.0000,450.0000,"EMPTY 12192","002","ITGUY","01","",0.0000,0.0000,1,67.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","TANYA LEHMAN","","","",""
"Crd Note",1,"LIN001","00012034","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041343","11/03/2025",-133.00,450.0000,450.0000,"DN#10518","002","SHARMIN","01","",0.0000,0.0000,1,8977.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","SLINDOKUHLE ENTERPRISES (PTY) LTD","","","",""
"Crd Note",1,"DES001","00012036","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041310","11/03/2025",-15.00,450.0000,450.0000,"DN#11737-EMPTY","002","SHARMIN","01","",0.0000,0.0000,1,1012.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","DESCO CASH AND CARRY","","","",""
"Crd Note",1,"BU0030","00012037","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00040814","11/03/2025",-7.00,450.0000,450.0000,"DN#10484-EMPTY","002","SHARMIN","01","",0.0000,0.0000,1,472.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","SIBA MARKET","","","",""
"Crd Note",1,"ASH003","00012038","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041360","11/03/2025",-2.00,450.0000,450.0000,"","001","SHARMIN","01","",0.0000,0.0000,1,135.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"COUNTER SALES","ASHLEY NEW C.B.C.","","","",""
"Crd Note",1,"DON001","00012039","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041355","11/03/2025",-62.00,450.0000,450.0000,"","002","SHARMIN","01","",0.0000,0.0000,1,4185.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","DONNYBROOK","","","",""
"Crd Note",1,"BU0002","00012040","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041354","11/03/2025",-10.00,450.0000,450.0000,"EMPTY","001","SHARMIN","01","",0.0000,0.0000,1,675.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"COUNTER SALES","BULWER CASH STORE","","","",""
"Crd Note",1,"TOP000","00012041","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041352","11/03/2025",-43.00,450.0000,450.0000,"","002","SHARMIN","01","",0.0000,0.0000,1,2902.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","TOPS SUPERMARKET","","","",""
"Invoice",1,"COF020","00041399","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00010734","11/03/2025",3.00,450.0000,450.0000,"12917","001","ITGUY","01","",0.0000,0.0000,1,202.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"COUNTER SALES","COFFEEBERRY HILTON EMPTIES","","","",""
"GRV",1,"008ORY","00005829","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00003009","11/03/2025",-2.00,0.0000,450.0000,"SON065","","SHIREL","01","",0.0000,0.0000,1,135.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX ENERGY","","","",""
"Crd Note",1,"TAN001","00012045","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041377","11/03/2025",-1.00,450.0000,450.0000,"EMPTY 12192","002","SHARMIN","01","",0.0000,0.0000,1,67.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","TANYA LEHMAN","","","",""
"Crd Note",1,"MAT009","00012046","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041323","11/03/2025",-49.00,450.0000,450.0000,"DN#10516-EMPTY","002","SHARMIN","01","",0.0000,0.0000,1,3307.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","MATHEW NEW COD ACCOUNT","","","",""
"Crd Note",1,"COF020","00012048","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041399","11/03/2025",-3.00,450.0000,450.0000,"12917","001","SHARMIN","01","",0.0000,0.0000,1,202.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"COUNTER SALES","COFFEEBERRY HILTON EMPTIES","","","",""
"Crd Note",1,"ASH003","00012050","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041360","11/03/2025",-1.00,450.0000,450.0000,"","001","SHARMIN","01","",0.0000,0.0000,1,67.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"COUNTER SALES","ASHLEY NEW C.B.C.","","","",""
"Invoice",1,"SAV001","00041407","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00010715","12/03/2025",20.00,450.0000,450.0000,"D/N 12918","002","ITGUY","01","",0.0000,0.0000,1,1350.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","SAYAR AND SONS (PTY) LTD","","","",""
"Crd Note",1,"SAV001","00012053","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041407","12/03/2025",-31.00,450.0000,450.0000,"D/N 12918","002","TIFFANY","01","",0.0000,0.0000,1,2092.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","SAYAR AND SONS (PTY) LTD","","","",""
"Invoice",1,"DBS010","00041427","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","12/03/2025",1.00,450.0000,450.0000,"DN#10521","002","TIFFANY","01","",0.0000,0.0000,1,67.50,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","DBS CHICKEN EMPTIES","","","",""
"Invoice",1,"JUS003","00041431","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00010742","12/03/2025",30.00,450.0000,450.0000,"EMPTY 12821","002","ITGUY","01","",0.0000,0.0000,1,2025.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","JUST GAS","","","",""
"Invoice",1,"JUS003","00041433","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","","12/03/2025",30.00,450.0000,450.0000,"DN#10522-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,2025.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","JUST GAS","","","",""
"Crd Note",1,"JUS003","00012057","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00041431","12/03/2025",-30.00,450.0000,450.0000,"EMPTY 12821","002","TIFFANY","01","",0.0000,0.0000,1,2025.00,"","",450.0000,450.0000,450.0000,450.0000,450.0000,450.0000,"DELIVERY","JUST GAS","","","",""
"GRV",1,"008ORY","00005834","9.1","9KG CYLINDER DEPOSIT","CYL","CYL","","00003011","12/03/2025",-168.00,0.0000,450.0000,"SON 075","","TIFFANY","01","",0.0000,0.0000,1,11340.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX ENERGY","","","",""
