"ENTRY","PERIOD","ACCNO","DOCNO","STOCKNO","DESCRIPTION","CATEGORY","GROUP","BRAND","ORDERNO","DATE","QTY","RETAIL","COST","REF","REP","USER","LOCATION","CONTRACT","COMMS","LINECOMMS","TAXCODE","LINETAX","PROJNO","DEPARTMENT","SRETAIL1","SRETAIL2","SRETAIL3","SRETAIL4","SRETAIL5","SRETAIL6","REP","NAME","STOCKNOENT","STOCKBAR","SUPSTOCKNO","SUPREF"
"GRV",1,"001WOS","00000578","14.3","14KG LPG REFILL","14K","LPG","","00000117","29/03/2018",-6.00,0.0000,176.1100,"17250","","PASSME","01","",0.0000,0.0000,1,147.93,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"WORKS ON SITE","","","",""
"Invoice",1,"RO0005","00002914","14.3","14KG LPG REFILL","14K","LPG","","","03/04/2018",1.00,245.6100,176.1100,"","002","PASSME","01","",0.0000,0.0000,1,34.39,"","",251.2385,156.5600,156.5600,156.5600,156.5600,156.5600,"DELIVERY","ROSS","","","",""
"Invoice",1,"NT0001","00002916","14.3","14KG LPG REFILL","14K","LPG","","","03/04/2018",2.00,195.1900,176.1100,"","001","PASSME","01","",0.0000,0.0000,1,54.65,"","",251.2385,156.5600,156.5600,156.5600,156.5600,156.5600,"COUNTER SALES","NTOZONKE NEW","","","",""
"GRV",1,"001WOS","00000580","14.3","14KG LPG REFILL","14K","LPG","","00000119","03/04/2018",-2.00,0.0000,176.1100,"17290","","PASSME","01","",0.0000,0.0000,1,49.31,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"WORKS ON SITE","","","",""
"GRV",1,"001CBO","00000581","14.3","14KG LPG REFILL","14K","LPG","","00000000","03/04/2018",-1.00,0.0000,176.1100,"FILLED","","PASSME","01","",0.0000,0.0000,1,24.66,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"GRV",1,"003EAS","00000584","14.3","14KG LPG REFILL","14K","LPG","","00000121","04/04/2018",-10.00,0.0000,176.1100,"266957","","PASSME","01","",0.0000,0.0000,1,264.17,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS APRIL 2018","","","",""
"Deb Note",1,"003EAS","00000461","14.3","14KG LPG REFILL","14K","LPG","","00000584","04/04/2018",10.00,0.0000,176.1100,"ERROR MADE","","PASSME","01","",0.0000,0.0000,1,264.17,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS APRIL 2018","","","",""
"GRV",1,"003EAS","00000585","14.3","14KG LPG REFILL","14K","LPG","","00000000","04/04/2018",-10.00,0.0000,176.1100,"266957","","PASSME","01","",0.0000,0.0000,1,264.17,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS APRIL 2018","","","",""
"Invoice",1,"TH0001","00002923","14.3","14KG LPG REFILL","14K","LPG","","","04/04/2018",6.00,227.2500,176.1100,"01","002","PASSME","01","",0.0000,0.0000,1,204.53,"","",251.2385,156.5600,156.5600,156.5600,156.5600,156.5600,"DELIVERY","THUTHUKA GENERAL DEALER","","","",""
"Invoice",1,"PMB001","00002924","14.3","14KG LPG REFILL","14K","LPG","","","04/04/2018",2.00,189.1300,176.1100,"","001","TANAKA","01","",0.0000,0.0000,1,56.74,"","",251.2385,156.5600,156.5600,156.5600,156.5600,156.5600,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"PMB001","00002934","14.3","14KG LPG REFILL","14K","LPG","","","05/04/2018",1.00,189.1300,176.1100,"","001","TANAKA","01","",0.0000,0.0000,1,28.37,"","",251.2385,156.5600,156.5600,156.5600,156.5600,156.5600,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"GRV",1,"002EAS","00000540","19.3","19KG LPG REFILL","19K","LPG","","00000000","01/03/2018",-15.00,0.0000,249.0200,"21684","","PASSME","01","",0.0000,0.0000,1,522.94,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS - 2018","","","",""
"Invoice",1,"PMB001","00002719","19.3","19KG LPG REFILL","19K","LPG","","","01/03/2018",4.00,255.4500,249.0206,"","001","TANAKA","01","",0.0000,0.0000,1,143.05,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"PMB001","00002723","19.3","19KG LPG REFILL","19K","LPG","","","01/03/2018",3.00,255.4500,249.0206,"","001","TANAKA","01","",0.0000,0.0000,1,107.29,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"GL0002","00002725","19.3","19KG LPG REFILL","19K","LPG","","","02/03/2018",3.00,288.1833,249.0206,"","001","PASSME","01","",0.0000,0.0000,1,121.04,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","GLENBALL CC T/A GLENELLY FARM","","","",""
"GRV",1,"002EAS","00000541","19.3","19KG LPG REFILL","19K","LPG","","00000089","02/03/2018",-40.00,0.0000,249.0215,"266746","","PASSME","01","",0.0000,0.0000,1,1394.52,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS - 2018","","","",""
"Invoice",1,"PMB001","00002727","19.3","19KG LPG REFILL","19K","LPG","","","02/03/2018",11.00,255.4500,249.0213,"","001","TANAKA","01","",0.0000,0.0000,1,393.40,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"GO0001","00002728","19.3","19KG LPG REFILL","19K","LPG","","","02/03/2018",2.00,315.7900,249.0213,"","002","TANAKA","01","",0.0000,0.0000,1,88.42,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","GOLDEN DRAGON","","","",""
"Invoice",1,"PMB001","00002729","19.3","19KG LPG REFILL","19K","LPG","","","02/03/2018",8.00,255.4500,249.0213,"","001","TANAKA","01","",0.0000,0.0000,1,286.10,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"CS0027","00002731","19.3","19KG LPG REFILL","19K","LPG","","","03/03/2018",4.00,263.5000,249.0213,"","001","TANAKA","01","",0.0000,0.0000,1,147.57,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","WORKS ON SITE","","","",""
"Invoice",1,"PMB001","00002732","19.3","19KG LPG REFILL","19K","LPG","","","03/03/2018",8.00,255.4500,249.0213,"","001","TANAKA","01","",0.0000,0.0000,1,286.10,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"PMB001","00002733","19.3","19KG LPG REFILL","19K","LPG","","","03/03/2018",2.00,255.4500,249.0213,"","001","TANAKA","01","",0.0000,0.0000,1,71.52,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"PMB001","00002734","19.3","19KG LPG REFILL","19K","LPG","","","05/03/2018",2.00,255.4500,249.0213,"","001","TANAKA","01","",0.0000,0.0000,1,71.52,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"PMB001","00002736","19.3","19KG LPG REFILL","19K","LPG","","","05/03/2018",14.00,255.4500,249.0213,"","001","TANAKA","01","",0.0000,0.0000,1,500.68,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"PMB001","00002737","19.3","19KG LPG REFILL","19K","LPG","","","05/03/2018",2.00,255.4500,249.0213,"","001","TANAKA","01","",0.0000,0.0000,1,71.53,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"GRV",1,"002EAS","00000542","19.3","19KG LPG REFILL","19K","LPG","","00000000","06/03/2018",-30.00,0.0000,249.0217,"266759","","PASSME","01","",0.0000,0.0000,1,1045.89,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS - 2018","","","",""
"Invoice",1,"BO0001","00002739","19.3","19KG LPG REFILL","19K","LPG","","","06/03/2018",2.00,292.7200,249.0217,"","002","PASSME","01","",0.0000,0.0000,1,81.96,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BOLLYWOOD CURRIES","","","",""
"Invoice",1,"PMB001","00002740","19.3","19KG LPG REFILL","19K","LPG","","","06/03/2018",1.00,255.4500,249.0217,"","001","TANAKA","01","",0.0000,0.0000,1,35.76,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"UC0000","00002743","19.3","19KG LPG REFILL","19K","LPG","","","06/03/2018",10.00,288.6620,249.0217,"","002","PASSME","01","",0.0000,0.0000,1,404.13,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",1,"PMB001","00002746","19.3","19KG LPG REFILL","19K","LPG","","","06/03/2018",1.00,255.4500,249.0217,"","001","TANAKA","01","",0.0000,0.0000,1,35.76,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"BU0002","00002748","19.3","19KG LPG REFILL","19K","LPG","","","07/03/2018",6.00,291.6600,249.0217,"","002","PASSME","01","",0.0000,0.0000,1,244.99,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",1,"TOP000","00002749","19.3","19KG LPG REFILL","19K","LPG","","","07/03/2018",2.00,292.4800,249.0217,"","002","PASSME","01","",0.0000,0.0000,1,81.89,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","TOPS SUPERMARKET","","","",""
"Invoice",1,"PMB001","00002752","19.3","19KG LPG REFILL","19K","LPG","","","07/03/2018",10.00,245.9400,249.0217,"","001","TANAKA","01","",0.0000,0.0000,1,344.32,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"GRV",1,"001CBO","00000543","19.3","19KG LPG REFILL","19K","LPG","","00000000","07/03/2018",-2.00,0.0000,249.0200,"FILLED","","PASSME","01","",0.0000,0.0000,1,69.73,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"GRV",1,"002EAS","00000545","19.3","19KG LPG REFILL","19K","LPG","","00000090","08/03/2018",-40.00,0.0000,249.0215,"266779","","PASSME","01","",0.0000,0.0000,1,1394.52,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS - 2018","","","",""
"Invoice",1,"BU0003","00002753","19.3","19KG LPG REFILL","19K","LPG","","","08/03/2018",3.00,292.5800,249.0215,"","002","PASSME","01","",0.0000,0.0000,1,122.88,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","IMPENDLE WHOLESALE","","","",""
"Invoice",1,"WO0001","00002754","19.3","19KG LPG REFILL","19K","LPG","","","08/03/2018",5.00,292.5800,249.0215,"","002","PASSME","01","",0.0000,0.0000,1,204.80,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","L3 CASH AND CARRY","","","",""
"Invoice",1,"PMB001","00002755","19.3","19KG LPG REFILL","19K","LPG","","","08/03/2018",5.00,245.9400,249.0215,"","001","TANAKA","01","",0.0000,0.0000,1,172.16,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"PMB001","00002758","19.3","19KG LPG REFILL","19K","LPG","","","08/03/2018",1.00,245.9400,249.0215,"","001","TANAKA","01","",0.0000,0.0000,1,34.43,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"CS0035","00002759","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2018",1.00,315.7900,249.0215,"","001","TANAKA","01","",0.0000,0.0000,1,44.21,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Invoice",1,"GO0001","00002762","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2018",2.00,315.7900,249.0215,"","002","PASSME","01","",0.0000,0.0000,1,88.42,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","GOLDEN DRAGON","","","",""
"Invoice",1,"PMB001","00002766","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2018",15.00,245.9400,249.0215,"","001","PASSME","01","",0.0000,0.0000,1,516.47,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"UC0000","00002767","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2018",9.00,279.1600,249.0215,"MID #1502","002","PASSME","01","",0.0000,0.0000,1,351.74,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",1,"PMB001","00002768","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2018",6.00,245.9400,249.0215,"","001","TANAKA","01","",0.0000,0.0000,1,206.59,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"GRV",1,"002EAS","00000547","19.3","19KG LPG REFILL","19K","LPG","","00000091","09/03/2018",-40.00,0.0000,239.0075,"266795","","PASSME","01","",0.0000,0.0000,1,1338.44,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS - 2018","","","",""
"Invoice",1,"NT0001","00002770","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2018",2.00,264.9300,239.0075,"","001","PASSME","01","",0.0000,0.0000,1,74.18,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","NTOZONKE NEW","","","",""
"Invoice",1,"ESS001","00002775","19.3","19KG LPG REFILL","19K","LPG","","","10/03/2018",2.00,255.5200,239.0075,"","001","PASSME","01","",0.0000,0.0000,1,71.55,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","ESSOP'S NEW COD ACCOUUNT","","","",""
"Invoice",1,"PMB001","00002776","19.3","19KG LPG REFILL","19K","LPG","","","10/03/2018",5.00,245.9400,239.0075,"","001","TANAKA","01","",0.0000,0.0000,1,172.15,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"PMB001","00002778","19.3","19KG LPG REFILL","19K","LPG","","","10/03/2018",4.00,245.9400,239.0075,"","001","TANAKA","01","",0.0000,0.0000,1,137.73,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"GRV",1,"002EAS","00000548","19.3","19KG LPG REFILL","19K","LPG","","00000092","12/03/2018",-20.00,0.0000,239.0075,"266799","","PASSME","01","",0.0000,0.0000,1,669.22,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS - 2018","","","",""
"Invoice",1,"FA0001","00002779","19.3","19KG LPG REFILL","19K","LPG","","","12/03/2018",1.00,307.0200,239.0075,"","001","TANAKA","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","FAR DIESEL POWER SERVICES","","","",""
"Invoice",1,"FA0001","00002780","19.3","19KG LPG REFILL","19K","LPG","","","12/03/2018",2.00,307.0200,239.0075,"","001","TANAKA","01","",0.0000,0.0000,1,85.97,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","FAR DIESEL POWER SERVICES","","","",""
"Invoice",1,"PMB001","00002781","19.3","19KG LPG REFILL","19K","LPG","","","12/03/2018",8.00,245.9400,239.0075,"","001","TANAKA","01","",0.0000,0.0000,1,275.45,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Crd Note",1,"FA0001","00000407","19.3","19KG LPG REFILL","19K","LPG","","00002779","12/03/2018",-1.00,307.0200,239.0075,"","001","PASSME","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","FAR DIESEL POWER SERVICES","","","",""
"Invoice",1,"COM001","00002785","19.3","19KG LPG REFILL","19K","LPG","","","13/03/2018",1.00,342.1100,239.0075,"","002","PASSME","01","",0.0000,0.0000,1,47.90,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","2 COMPTON ROAD","","","",""
"Invoice",1,"GA0002","00002786","19.3","19KG LPG REFILL","19K","LPG","","","13/03/2018",2.00,342.1100,239.0075,"","002","PASSME","01","",0.0000,0.0000,1,95.79,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","G.T  PEACKOCK","","","",""
"Invoice",1,"ST0002","00002787","19.3","19KG LPG REFILL","19K","LPG","","","13/03/2018",1.00,324.5600,239.0075,"","002","PASSME","01","",0.0000,0.0000,1,45.44,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","ST CHRISTOPHER'S SCHOOL","","","",""
"Invoice",1,"PMB001","00002788","19.3","19KG LPG REFILL","19K","LPG","","","13/03/2018",1.00,245.9400,239.0075,"","001","TANAKA","01","",0.0000,0.0000,1,34.43,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
"Invoice",1,"PMB001","00002789","19.3","19KG LPG REFILL","19K","LPG","","","13/03/2018",14.00,245.9400,239.0075,"","001","TANAKA","01","",0.0000,0.0000,1,482.04,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","AM GAS AND GENERAL SUPPLIERS (PTY)LTD","","","",""
