"ENTRY","PERIOD","ACCNO","DOCNO","STOCKNO","DESCRIPTION","CATEGORY","GROUP","BRAND","ORDERNO","DATE","QTY","RETAIL","COST","REF","REP","USER","LOCATION","CONTRACT","COMMS","LINECOMMS","TAXCODE","LINETAX","PROJNO","DEPARTMENT","SRETAIL1","SRETAIL2","SRETAIL3","SRETAIL4","SRETAIL5","SRETAIL6","REP","NAME","STOCKNOENT","STOCKBAR","SUPSTOCKNO","SUPREF"
"Invoice",1,"BU0002","00000604","14.3","14KG LPG REFILL","14K","LPG","","","27/03/2017",2.00,210.5300,173.1800,"","002","PASSME","00","",0.0000,0.0000,1,58.95,"","",251.2385,156.5600,156.5600,156.5600,156.5600,156.5600,"DELIVERY","BULWER CASH STORE","","","",""
"Crd Note",1,"BU0002","00000064","14.3","14KG LPG REFILL","14K","LPG","","00000604","27/03/2017",-2.00,210.5300,173.1800,"","002","PASSME","00","",0.0000,0.0000,1,58.95,"","",251.2385,156.5600,156.5600,156.5600,156.5600,156.5600,"DELIVERY","BULWER CASH STORE","","","",""
"GRV",1,"001CBO","00000124","14.3","14KG LPG REFILL","14K","LPG","","00000000","28/03/2017",-10.00,0.0000,173.1800,"249574","","PASSME","01","",0.0000,0.0000,1,242.45,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"Deb Note",1,"001CBO","00000096","14.3","14KG LPG REFILL","14K","LPG","","00000000","28/03/2017",10.00,0.0000,173.1800,"","","PASSME","01","",0.0000,0.0000,1,242.45,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"GRV",1,"001EAS","00000126","14.3","14KG LPG REFILL","14K","LPG","","00000000","28/03/2017",-10.00,0.0000,173.1800,"249574","","PASSME","01","",0.0000,0.0000,1,242.45,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Invoice",1,"NT0001","00000621","14.3","14KG LPG REFILL","14K","LPG","","","30/03/2017",3.00,197.8500,173.1800,"","001","PASSME","01","",0.0000,0.0000,1,83.10,"","",251.2385,156.5600,156.5600,156.5600,156.5600,156.5600,"COUNTER SALES","NTOZONKE NEW","","","",""
"Invoice",1,"JO0003","00000628","14.3","14KG LPG REFILL","14K","LPG","","","31/03/2017",2.00,199.2300,173.1800,"","002","PASSME","01","",0.0000,0.0000,1,55.78,"","",251.2385,156.5600,156.5600,156.5600,156.5600,156.5600,"DELIVERY","JOE'S RETAIL","","","",""
"Stk XFer",1,"","00000242","14.3","14KG LPG REFILL","14K","LPG","","","31/03/2017",2.00,0.0000,173.1800,"LOCATION 02","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",1,"","00000242","14.3","14KG LPG REFILL","14K","LPG","","","31/03/2017",-2.00,0.0000,173.1800,"LOCATION 01","","PASSME","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",1,"","00000245","14.3","14KG LPG REFILL","14K","LPG","","","31/03/2017",2.00,0.0000,173.1800,"LOCATION 01","","PASSME","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",1,"","00000245","14.3","14KG LPG REFILL","14K","LPG","","","31/03/2017",-2.00,0.0000,173.1800,"LOCATION 02","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",1,"GO0001","00000510","19.3","19KG LPG REFILL","19K","LPG","","","03/03/2017",2.00,302.6300,235.4100,"","002","PASSME","01","",0.0000,0.0000,1,84.74,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","GOLDEN DRAGON","","","",""
"GRV",1,"001CBO","00000095","19.3","19KG LPG REFILL","19K","LPG","","00000000","03/03/2017",-2.00,0.0000,235.4100,"FILLED","","PASSME","01","",0.0000,0.0000,1,65.91,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"GRV",1,"001EAS","00000096","19.3","19KG LPG REFILL","19K","LPG","","00000000","06/03/2017",-15.00,0.0000,235.4100,"250938","","PASSME","01","",0.0000,0.0000,1,494.36,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Invoice",1,"UC0000","00000515","19.3","19KG LPG REFILL","19K","LPG","","","06/03/2017",4.00,266.6700,235.4100,"INV#1424 /A52841","002","PASSME","01","",0.0000,0.0000,1,149.34,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",1,"WO0001","00000516","19.3","19KG LPG REFILL","19K","LPG","","","06/03/2017",5.00,296.3000,235.4100,"","002","PASSME","01","",0.0000,0.0000,1,207.41,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","L3 CASH AND CARRY","","","",""
"Invoice",1,"BU0003","00000517","19.3","19KG LPG REFILL","19K","LPG","","","06/03/2017",3.00,296.3000,235.4100,"","002","PASSME","01","",0.0000,0.0000,1,124.44,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","IMPENDLE WHOLESALE","","","",""
"Invoice",1,"CS0027","00000526","19.3","19KG LPG REFILL","19K","LPG","","00000004","08/03/2017",10.00,258.3300,235.4100,"","002","PASSME","00","",0.0000,0.0000,1,361.66,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","WORKS ON SITE","","","",""
"GRV",1,"001EAS","00000099","19.3","19KG LPG REFILL","19K","LPG","","00000000","08/03/2017",-15.00,0.0000,235.4100,"250961","","PASSME","01","",0.0000,0.0000,1,494.36,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Stk XFer",1,"","00000231","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2017",10.00,0.0000,235.4100,"DEFAULT LOCATION","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",1,"","00000231","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2017",-10.00,0.0000,235.4100,"LOCATION 01","","PASSME","00","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",1,"BU0002","00000530","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2017",5.00,296.1600,235.4100,"","002","PASSME","01","",0.0000,0.0000,1,207.31,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",1,"GW0001","00000531","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2017",3.00,296.3000,235.4100,"","002","PASSME","01","",0.0000,0.0000,1,124.44,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","KWA BHIDLA STORE","","","",""
"Invoice",1,"SP0002","00000533","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2017",2.00,307.0200,235.4100,"","001","PASSME","01","",0.0000,0.0000,1,85.97,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","2 SPRINGFILED AVE","","","",""
"Invoice",1,"KH0001","00000534","19.3","19KG LPG REFILL","19K","LPG","","","09/03/2017",2.00,268.4200,235.4100,"","001","TANAKA","00","",0.0000,0.0000,1,75.15,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","KHANILE STORE","","","",""
"GRV",1,"001CBO","00000103","19.3","19KG LPG REFILL","19K","LPG","","00000000","09/03/2017",-2.00,0.0000,235.4100,"FILLED","","PASSME","01","",0.0000,0.0000,1,65.91,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"GRV",1,"001EAS","00000105","19.3","19KG LPG REFILL","19K","LPG","","00000000","10/03/2017",-20.00,0.0000,235.4100,"250970","","PASSME","01","",0.0000,0.0000,1,659.15,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Invoice",1,"UC0000","00000535","19.3","19KG LPG REFILL","19K","LPG","","","10/03/2017",10.00,266.6700,235.4100,"","002","TANAKA","01","",0.0000,0.0000,1,373.33,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",1,"MA0050","00000537","19.3","19KG LPG REFILL","19K","LPG","","","10/03/2017",4.00,320.1700,235.4100,"","002","PASSME","01","",0.0000,0.0000,1,179.30,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","MAYORS WALK SPAR","","","",""
"Invoice",1,"CS0035","00000540","19.3","19KG LPG REFILL","19K","LPG","","","10/03/2017",1.00,315.7900,235.4100,"","001","PASSME","01","",0.0000,0.0000,1,44.21,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Stk XFer",1,"","00000232","19.3","19KG LPG REFILL","19K","LPG","","","10/03/2017",2.00,0.0000,235.4100,"DEFAULT LOCATION","","TANAKA","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",1,"","00000232","19.3","19KG LPG REFILL","19K","LPG","","","10/03/2017",-2.00,0.0000,235.4100,"LOCATION 01","","TANAKA","00","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",1,"","00000234","19.3","19KG LPG REFILL","19K","LPG","","","10/03/2017",1.00,0.0000,235.4100,"LOCATION 01","","PASSME","00","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",1,"","00000234","19.3","19KG LPG REFILL","19K","LPG","","","10/03/2017",-1.00,0.0000,235.4100,"DEFAULT LOCATION","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",1,"UC0000","00000544","19.3","19KG LPG REFILL","19K","LPG","","","11/03/2017",9.00,266.6700,235.4100,"","002","TANAKA","01","",0.0000,0.0000,1,336.00,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",1,"GO0001","00000547","19.3","19KG LPG REFILL","19K","LPG","","","11/03/2017",2.00,302.6300,235.4100,"","002","TANAKA","01","",0.0000,0.0000,1,84.74,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","GOLDEN DRAGON","","","",""
"GRV",1,"001EAS","00000108","19.3","19KG LPG REFILL","19K","LPG","","00000000","13/03/2017",-15.00,0.0000,235.0573,"250975","","PASSME","01","",0.0000,0.0000,1,493.62,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"GRV",1,"001CBO","00000109","19.3","19KG LPG REFILL","19K","LPG","","00000000","11/03/2017",-7.00,0.0000,235.0600,"FILLED","","PASSME","01","",0.0000,0.0000,1,230.36,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"Crd Note",1,"UC0000","00000051","19.3","19KG LPG REFILL","19K","LPG","","00000544","11/03/2017",-1.00,266.6700,235.0587,"","002","PASSME","00","",0.0000,0.0000,1,37.33,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",1,"CS0035","00000549","19.3","19KG LPG REFILL","19K","LPG","","","13/03/2017",1.00,315.7900,235.0587,"","001","TANAKA","01","",0.0000,0.0000,1,44.21,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Invoice",1,"TAK001","00000554","19.3","19KG LPG REFILL","19K","LPG","","","13/03/2017",1.00,280.7000,235.0587,"","002","PASSME","00","",0.0000,0.0000,1,39.30,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","TAKAMI SUSHI BAR","","","",""
"Invoice",1,"BU0002","00000558","19.3","19KG LPG REFILL","19K","LPG","","","14/03/2017",3.00,296.3000,235.0587,"","002","PASSME","01","",0.0000,0.0000,1,124.45,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",1,"GL0001","00000559","19.3","19KG LPG REFILL","19K","LPG","","","14/03/2017",1.00,296.3000,235.0587,"","002","PASSME","01","",0.0000,0.0000,1,41.48,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","GLORIA BULWER","","","",""
"Stk XFer",1,"","00000235","19.3","19KG LPG REFILL","19K","LPG","","","14/03/2017",1.00,0.0000,235.0587,"DEFAULT LOCATION","","TANAKA","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",1,"","00000235","19.3","19KG LPG REFILL","19K","LPG","","","14/03/2017",-1.00,0.0000,235.0587,"LOCATION 01","","TANAKA","00","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",1,"AD0001","00000560","19.3","19KG LPG REFILL","19K","LPG","","","14/03/2017",1.00,333.3300,235.0587,"","002","PASSME","01","",0.0000,0.0000,1,46.67,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BILAL - 79 ADAMS ROAD","","","",""
"Invoice",1,"ROS001","00000561","19.3","19KG LPG REFILL","19K","LPG","","","15/03/2017",1.00,315.7900,235.0587,"","002","PASSME","01","",0.0000,0.0000,1,44.21,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","ROSS","","","",""
"Deb Note",1,"001CBO","00000086","19.3","19KG LPG REFILL","19K","LPG","","00000113","15/03/2017",1.00,0.0000,235.0600,"OPENED","","PASSME","01","",0.0000,0.0000,1,32.91,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"Invoice",1,"CS0035","00000565","19.3","19KG LPG REFILL","19K","LPG","","","16/03/2017",1.00,315.7900,235.0585,"","001","TANAKA","01","",0.0000,0.0000,1,44.21,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Invoice",1,"FA0001","00000566","19.3","19KG LPG REFILL","19K","LPG","","","16/03/2017",1.00,310.4300,235.0585,"","001","PASSME","01","",0.0000,0.0000,1,43.46,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","FAR DIESEL POWER SERVICES","","","",""
"Invoice",1,"CS0027","00000567","19.3","19KG LPG REFILL","19K","LPG","","","16/03/2017",3.00,258.3300,235.0585,"","001","TANAKA","01","",0.0000,0.0000,1,108.50,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","WORKS ON SITE","","","",""
"GRV",1,"001EAS","00000114","19.3","19KG LPG REFILL","19K","LPG","","00000000","16/03/2017",-10.00,0.0000,235.0600,"249535","","PASSME","01","",0.0000,0.0000,1,329.08,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Invoice",1,"NT0001","00000574","19.3","19KG LPG REFILL","19K","LPG","","","16/03/2017",2.00,268.5100,235.0599,"","002","PASSME","01","",0.0000,0.0000,1,75.18,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","NTOZONKE NEW","","","",""
"Invoice",1,"CS0035","00000577","19.3","19KG LPG REFILL","19K","LPG","","","17/03/2017",1.00,315.7900,235.0599,"","001","TANAKA","01","",0.0000,0.0000,1,44.21,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Invoice",1,"UC0000","00000578","19.3","19KG LPG REFILL","19K","LPG","","","17/03/2017",5.00,266.6700,235.0599,"ORDER  - A53037","002","PASSME","01","",0.0000,0.0000,1,186.67,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",1,"MA0050","00000580","19.3","19KG LPG REFILL","19K","LPG","","","20/03/2017",4.00,320.1800,235.0599,"","002","PASSME","01","",0.0000,0.0000,1,179.30,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","MAYORS WALK SPAR","","","",""
"GRV",1,"001EAS","00000117","19.3","19KG LPG REFILL","19K","LPG","","00000000","20/03/2017",-5.00,0.0000,235.0300,"249545","","PASSME","01","",0.0000,0.0000,1,164.52,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Invoice",1,"CS0035","00000583","19.3","19KG LPG REFILL","19K","LPG","","","20/03/2017",1.00,315.7900,235.0300,"","001","TANAKA","01","",0.0000,0.0000,1,44.21,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"GRV",1,"001CBO","00000118","19.3","19KG LPG REFILL","19K","LPG","","00000000","20/03/2017",-1.00,0.0000,235.0300,"FILLED","","TANAKA","01","",0.0000,0.0000,1,32.90,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"GRV",1,"001EAS","00000119","19.3","19KG LPG REFILL","19K","LPG","","00000000","23/03/2017",-20.00,0.0000,235.0300,"45065","","PASSME","01","",0.0000,0.0000,1,658.08,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Invoice",1,"WO0001","00000587","19.3","19KG LPG REFILL","19K","LPG","","","23/03/2017",10.00,296.3000,235.0300,"0","002","PASSME","01","",0.0000,0.0000,1,414.81,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","L3 CASH AND CARRY","","","",""
"Invoice",1,"CS0027","00000589","19.3","19KG LPG REFILL","19K","LPG","","","23/03/2017",4.00,258.3300,235.0300,"","001","PASSME","01","",0.0000,0.0000,1,144.66,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","WORKS ON SITE","","","",""
"GRV",1,"001CBO","00000120","19.3","19KG LPG REFILL","19K","LPG","","00000000","24/03/2017",-4.00,0.0000,235.0300,"FILLED","","PASSME","01","",0.0000,0.0000,1,131.62,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"Invoice",1,"UC0000","00000591","19.3","19KG LPG REFILL","19K","LPG","","","24/03/2017",10.00,268.4200,235.0300,"","002","TANAKA","01","",0.0000,0.0000,1,375.78,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",1,"ST0002","00000594","19.3","19KG LPG REFILL","19K","LPG","","","24/03/2017",1.00,333.3300,235.0300,"02","002","PASSME","01","",0.0000,0.0000,1,46.67,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","ST CHRISTOPHER'S SCHOOL","","","",""
"Invoice",1,"GO0001","00000596","19.3","19KG LPG REFILL","19K","LPG","","","24/03/2017",3.00,302.6300,235.0300,"","002","PASSME","01","",0.0000,0.0000,1,127.10,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","GOLDEN DRAGON","","","",""
"Invoice",1,"PHO001","00000602","19.3","19KG LPG REFILL","19K","LPG","","","27/03/2017",2.00,296.2800,235.0300,"","002","PASSME","00","",0.0000,0.0000,1,82.96,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","PHOLELA CLINIC","","","",""
"Invoice",1,"BU0005","00000603","19.3","19KG LPG REFILL","19K","LPG","","","27/03/2017",2.00,303.7000,235.0300,"","002","PASSME","00","",0.0000,0.0000,1,85.04,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","CHOBOZA - BULWER","","","",""
"Invoice",1,"BU0002","00000604","19.3","19KG LPG REFILL","19K","LPG","","","27/03/2017",6.00,296.1600,235.0300,"","002","PASSME","00","",0.0000,0.0000,1,248.76,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",1,"BU0002","00000606","19.3","19KG LPG REFILL","19K","LPG","","","27/03/2017",6.00,296.1600,235.0300,"","002","PASSME","00","",0.0000,0.0000,1,248.78,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",1,"BU0005","00000607","19.3","19KG LPG REFILL","19K","LPG","","","27/03/2017",2.00,303.7000,235.0300,"","002","PASSME","00","",0.0000,0.0000,1,85.04,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","CHOBOZA - BULWER","","","",""
"Invoice",1,"PHO001","00000608","19.3","19KG LPG REFILL","19K","LPG","","","27/03/2017",2.00,296.3000,235.0300,"","002","PASSME","00","",0.0000,0.0000,1,82.96,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","PHOLELA CLINIC","","","",""
"GRV",1,"001EAS","00000123","19.3","19KG LPG REFILL","19K","LPG","","00000000","27/03/2017",-10.00,0.0000,235.0300,"11112","","PASSME","01","",0.0000,0.0000,1,329.04,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Crd Note",1,"PHO001","00000062","19.3","19KG LPG REFILL","19K","LPG","","00000602","27/03/2017",-2.00,296.2800,235.0300,"","002","PASSME","00","",0.0000,0.0000,1,82.96,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","PHOLELA CLINIC","","","",""
"Crd Note",1,"BU0005","00000063","19.3","19KG LPG REFILL","19K","LPG","","00000603","27/03/2017",-2.00,303.7000,235.0300,"","002","PASSME","00","",0.0000,0.0000,1,85.04,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","CHOBOZA - BULWER","","","",""
