"ENTRY","PERIOD","ACCNO","DOCNO","STOCKNO","DESCRIPTION","CATEGORY","GROUP","BRAND","ORDERNO","DATE","QTY","RETAIL","COST","REF","REP","USER","LOCATION","CONTRACT","COMMS","LINECOMMS","TAXCODE","LINETAX","PROJNO","DEPARTMENT","SRETAIL1","SRETAIL2","SRETAIL3","SRETAIL4","SRETAIL5","SRETAIL6","REP","NAME","STOCKNOENT","STOCKBAR","SUPSTOCKNO","SUPREF"
"Invoice",1,"BU0002","00007874","14.4","14KG LPG - PACKED","14K","LPG","","","02/03/2021",5.00,240.9400,196.0000,"","002","LOUIS","01","",0.0000,0.0000,1,180.70,"","",240.9420,233.3324,229.5286,220.6512,216.8474,213.0422,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",1,"JUS001","00007887","14.4","14KG LPG - PACKED","14K","LPG","","","04/03/2021",5.00,224.0000,196.0000,"","002","LOUIS","01","",0.0000,0.0000,1,168.00,"","",240.9420,233.3324,229.5286,220.6512,216.8474,213.0422,"DELIVERY","JUST GAS - COD","","","",""
"Invoice",1,"CS0050","00007891","14.4","14KG LPG - PACKED","14K","LPG","","","04/03/2021",1.00,270.5300,196.0000,"","001","TANAKA","01","",0.0000,0.0000,1,40.58,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"COUNTER SALES","COUNTER SALE - CASH","","","",""
"Invoice",1,"NT0001","00007901","14.4","14KG LPG - PACKED","14K","LPG","","","05/03/2021",1.00,239.2500,196.0000,"","001","TANAKA","01","",0.0000,0.0000,1,35.89,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"COUNTER SALES","NTOZONKE NEW","","","",""
"Invoice",1,"ASH002","00007910","14.4","14KG LPG - PACKED","14K","LPG","","","08/03/2021",1.00,226.5700,196.0000,"","002","LOUIS","01","",0.0000,0.0000,1,33.99,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"DELIVERY","ASHLEY NEW NEW COD","","","",""
"GRV",1,"001AVT","00001395","14.4","14KG LPG - PACKED","14K","LPG","","00000000","08/03/2021",-10.00,0.0000,205.7390,"INVJG0012023","","LOUIS","01","",0.0000,0.0000,1,308.61,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES","","","",""
"Invoice",1,"ASH002","00007912","14.4","14KG LPG - PACKED","14K","LPG","","","08/03/2021",1.00,216.7000,205.7390,"","001","TANAKA","01","",0.0000,0.0000,1,32.50,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Crd Note",1,"ASH002","00000964","14.4","14KG LPG - PACKED","14K","LPG","","00007910","08/03/2021",-1.00,226.5700,205.7390,"","002","LOUIS","01","",0.0000,0.0000,1,33.99,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"DELIVERY","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"BU0002","00007919","14.4","14KG LPG - PACKED","14K","LPG","","","09/03/2021",5.00,262.7100,205.7391,"","002","LOUIS","01","",0.0000,0.0000,1,197.04,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"DELIVERY","BULWER CASH STORE","","","",""
"Crd Note",1,"CS0035","00000967","14.4","14KG LPG - PACKED","14K","LPG","","00007859","10/03/2021",-1.00,236.5200,205.7391,"","001","LOUIS","01","",0.0000,0.0000,1,35.48,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"COUNTER SALES","CASH SALES","","","",""
"Invoice",1,"NT0001","00007959","14.4","14KG LPG - PACKED","14K","LPG","","","15/03/2021",2.00,234.1800,205.7391,"","001","REBECCA","00","",0.0000,0.0000,1,70.26,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"COUNTER SALES","NTOZONKE NEW","","","",""
"Invoice",1,"IGA001","00007976","14.4","14KG LPG - PACKED","14K","LPG","","00000093","16/03/2021",2.00,239.2500,205.7391,"","001","LOUIS","01","",0.0000,0.0000,1,71.78,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"COUNTER SALES","IGAS - COD ACCOUNT","","","",""
"Invoice",1,"BU0002","00007977","14.4","14KG LPG - PACKED","14K","LPG","","00000089","16/03/2021",3.00,262.7000,205.7391,"","002","LOUIS","00","",0.0000,0.0000,1,118.22,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",1,"JUS001","00007981","14.4","14KG LPG - PACKED","14K","LPG","","","17/03/2021",4.00,224.0300,205.7391,"","002","LOUIS","01","",0.0000,0.0000,1,134.42,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"DELIVERY","JUST GAS - COD","","","",""
"Invoice",1,"NT0001","00008017","14.4","14KG LPG - PACKED","14K","LPG","","","23/03/2021",1.00,234.1800,205.7391,"","001","REBECCA","00","",0.0000,0.0000,1,35.13,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"COUNTER SALES","NTOZONKE NEW","","","",""
"GRV",1,"001AVT","00001405","14.4","14KG LPG - PACKED","14K","LPG","","00000000","24/03/2021",-10.00,0.0000,205.7400,"INVJG0012447","","LOUIS","01","",0.0000,0.0000,1,308.61,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES","","","",""
"Invoice",1,"IGA001","00008031","14.4","14KG LPG - PACKED","14K","LPG","","00000105","24/03/2021",3.00,239.2500,205.7400,"","001","LOUIS","00","",0.0000,0.0000,1,107.66,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"COUNTER SALES","IGAS - COD ACCOUNT","","","",""
"Invoice",1,"BU0002","00008032","14.4","14KG LPG - PACKED","14K","LPG","","","24/03/2021",5.00,262.8300,205.7400,"","002","LOUIS","01","",0.0000,0.0000,1,197.12,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"DELIVERY","BULWER CASH STORE","","","",""
"Stk XFer",1,"","00000402","14.4","14KG LPG - PACKED","14K","LPG","","","25/03/2021",9.00,0.0000,205.7400,"LOCATION 00","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",1,"","00000402","14.4","14KG LPG - PACKED","14K","LPG","","","25/03/2021",-9.00,0.0000,205.7400,"LOCATION 01","","LOUIS","00","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stock Adj",1,"","Adjust","14.4","14KG LPG - PACKED","14K","LPG","","TAKE-N","25/03/2021",-7.00,0.0000,205.7400,"TN01_PACKED.TKE.01","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",1,"JUS001","00008047","14.4","14KG LPG - PACKED","14K","LPG","","","25/03/2021",1.00,224.0300,205.7400,"","002","LOUIS","01","",0.0000,0.0000,1,33.60,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"DELIVERY","JUST GAS - COD","","","",""
"Invoice",1,"NT0001","00008074","14.4","14KG LPG - PACKED","14K","LPG","","","29/03/2021",1.00,234.1800,205.7400,"","001","LOUIS","01","",0.0000,0.0000,1,35.13,"","",262.8348,243.0522,239.2478,234.1754,226.5667,224.0304,"COUNTER SALES","NTOZONKE NEW","","","",""
"Stock Adj",1,"","Adjust","14.6","14KG  LPG PACKED ORYX","CYL","CYL","","TAKE-N","25/03/2021",-6.00,0.0000,300.0000,"TN01_24MAR202.TKE.01","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Deb Note",1,"002AVT","00000573","14.6","14KG  LPG PACKED ORYX","CYL","CYL","","00001409","26/03/2021",6.00,0.0000,300.0000,"INVG0012505","","LOUIS","01","",0.0000,0.0000,1,270.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES CYLINDERS ACCOUNT","","","",""
"Crd Note",1,"IGA001","00001010","14.6","14KG  LPG PACKED ORYX","CYL","CYL","","00008080","30/03/2021",-1.00,300.0000,300.0000,"","001","LOUIS","01","",0.0000,0.0000,1,45.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","IGAS - COD ACCOUNT","","","",""
"Crd Note",1,"BU0002","00001012","14.6","14KG  LPG PACKED ORYX","CYL","CYL","","00008081","30/03/2021",-3.00,300.0000,300.0000,"","002","LOUIS","01","",0.0000,0.0000,1,135.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"DELIVERY","BULWER CASH STORE","","","",""
"Crd Note",1,"IGA001","00001013","14.6","14KG  LPG PACKED ORYX","CYL","CYL","","00008080","30/03/2021",-1.00,300.0000,300.0000,"","001","LOUIS","01","",0.0000,0.0000,1,45.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","IGAS - COD ACCOUNT","","","",""
"Stock Adj",1,"","Adjust","14.6","14KG  LPG PACKED ORYX","CYL","CYL","","TAKE-N","01/04/2021",5.00,0.0000,300.0000,"TN01_310321C.TKE.01","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"GRV",1,"002AVT","00001406","14.7","14KG  EMPTY TOTAL","CYL","CYL","","00000000","24/03/2021",-2.00,0.0000,0.0000,"INVJG0012447","","LOUIS","01","",0.0000,0.0000,1,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES CYLINDERS ACCOUNT","","","",""
"Deb Note",1,"002AVT","00000571","14.7","14KG  EMPTY TOTAL","CYL","CYL","","00001406","24/03/2021",2.00,0.0000,0.0000,"INVJG0012447","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES CYLINDERS ACCOUNT","","","",""
"GRV",1,"002AVT","00001407","14.7","14KG  EMPTY TOTAL","CYL","CYL","","00000000","24/03/2021",-2.00,0.0000,300.0000,"INVJG0012447","","LOUIS","01","",0.0000,0.0000,1,90.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES CYLINDERS ACCOUNT","","","",""
"Stock Adj",1,"","Adjust","14.7","14KG  EMPTY TOTAL","CYL","CYL","","TAKE-N","25/03/2021",-1.00,0.0000,300.0000,"TN01_24MAR202.TKE.01","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",1,"JUS001","00008047","14.7","14KG  EMPTY TOTAL","CYL","CYL","","","25/03/2021",1.00,300.0000,300.0000,"","002","LOUIS","01","",0.0000,0.0000,1,45.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"DELIVERY","JUST GAS - COD","","","",""
"Deb Note",1,"002AVT","00000573","14.7","14KG  EMPTY TOTAL","CYL","CYL","","00001409","26/03/2021",1.00,0.0000,300.0000,"INVG0012505","","LOUIS","01","",0.0000,0.0000,1,45.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES CYLINDERS ACCOUNT","","","",""
"Invoice",1,"NT0001","00008074","14.7","14KG  EMPTY TOTAL","CYL","CYL","","","29/03/2021",1.00,300.0000,300.0000,"","001","LOUIS","01","",0.0000,0.0000,1,45.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","NTOZONKE NEW","","","",""
"GRV",1,"002AVT","00001406","14.8","14KG  EMPTY EASIGAS","CYL","CYL","","00000000","24/03/2021",-8.00,0.0000,0.0000,"INVJG0012447","","LOUIS","01","",0.0000,0.0000,1,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES CYLINDERS ACCOUNT","","","",""
"Deb Note",1,"002AVT","00000571","14.8","14KG  EMPTY EASIGAS","CYL","CYL","","00001406","24/03/2021",8.00,0.0000,0.0000,"INVJG0012447","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES CYLINDERS ACCOUNT","","","",""
"GRV",1,"002AVT","00001407","14.8","14KG  EMPTY EASIGAS","CYL","CYL","","00000000","24/03/2021",-8.00,0.0000,300.0000,"INVJG0012447","","LOUIS","01","",0.0000,0.0000,1,360.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES CYLINDERS ACCOUNT","","","",""
"Stock Adj",1,"","Adjust","14.8","14KG  EMPTY EASIGAS","CYL","CYL","","TAKE-N","25/03/2021",8.00,0.0000,300.0000,"TN01_24MAR202.TKE.01","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Crd Note",1,"IGA001","00001010","14.8","14KG  EMPTY EASIGAS","CYL","CYL","","00008080","30/03/2021",-1.00,300.0000,300.0000,"","001","LOUIS","01","",0.0000,0.0000,1,45.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","IGAS - COD ACCOUNT","","","",""
"Stock Adj",1,"","Adjust","14.8","14KG  EMPTY EASIGAS","CYL","CYL","","TAKE-N","01/04/2021",1.00,0.0000,300.0000,"TN01_310321C.TKE.01","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stock Adj",1,"","Adjust","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","TAKE-N","01/04/2021",-85.00,0.0000,300.0000,"TN01_310321C.TKE.01","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Crd Note",1,"CS0035","00000953","19.2","19KG CYLINDER - ORYX","","","","00007857","01/03/2021",-5.00,255.4300,293.9300,"","001","LOUIS","01","",0.0000,0.0000,1,191.57,"","",293.9300,293.9300,293.9300,293.9300,293.9300,293.9300,"COUNTER SALES","CASH SALES","","","",""
"Invoice",1,"AD0001","00008005","19.2","19KG CYLINDER - ORYX","","","","","19/03/2021",1.00,294.0000,293.9300,"","001","LOUIS","01","",0.0000,0.0000,1,44.10,"","",294.0000,294.0000,294.0000,294.0000,294.0000,294.0000,"COUNTER SALES","BILAL - 79 ADAMS ROAD","","","",""
"Invoice",1,"SWA002","00008029","19.2","19KG CYLINDER - ORYX","","","","","24/03/2021",2.00,294.0000,293.9300,"","002","LOUIS","01","",0.0000,0.0000,1,88.20,"","",294.0000,294.0000,294.0000,294.0000,294.0000,294.0000,"DELIVERY","SWAADISHT - NEW ACCOUNT","","","",""
"Stock Adj",1,"","Adjust","19.2","19KG CYLINDER - ORYX","","","","TAKE-N","01/04/2021",2.00,0.0000,293.9300,"TN01_310321C.TKE.01","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"GRV",1,"003ORY","00001392","19.3","19KG LPG REFILL","19K","LPG","","00000000","02/03/2021",-10.00,0.0000,319.2460,"21001469","","LOUIS","01","",0.0000,0.0000,1,478.87,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",1,"BU0002","00007874","19.3","19KG LPG REFILL","19K","LPG","","","02/03/2021",5.00,356.5200,319.2460,"","002","LOUIS","01","",0.0000,0.0000,1,267.39,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",1,"GW0001","00007875","19.3","19KG LPG REFILL","19K","LPG","","","02/03/2021",5.00,356.5200,319.2460,"","002","LOUIS","01","",0.0000,0.0000,1,267.39,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","KWA BHIDLA STORE","","","",""
"Invoice",1,"ASH002","00007854","19.4","19KG LPG - PACKED","19K","LPG","","","01/03/2021",5.00,294.2900,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,220.72,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"CS0035","00007857","19.4","19KG LPG - PACKED","19K","LPG","","","01/03/2021",10.00,310.6100,266.0000,"","001","LOUIS","01","",0.0000,0.0000,1,465.91,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"COUNTER SALES","CASH SALES","","","",""
"Invoice",1,"ASH002","00007858","19.4","19KG LPG - PACKED","19K","LPG","","","01/03/2021",5.00,294.2900,266.0000,"","001","TANAKA","01","",0.0000,0.0000,1,220.72,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"CS0035","00007860","19.4","19KG LPG - PACKED","19K","LPG","","","01/03/2021",1.00,284.1600,266.0000,"","001","TANAKA","01","",0.0000,0.0000,1,42.62,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"COUNTER SALES","CASH SALES","","","",""
"Invoice",1,"NIP001","00007866","19.4","19KG LPG - PACKED","19K","LPG","","00000068","02/03/2021",1.00,326.9900,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,49.05,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","NIP INN","","","",""
"Invoice",1,"GW0001","00007867","19.4","19KG LPG - PACKED","19K","LPG","","00000059","02/03/2021",5.00,347.8300,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,260.87,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","KWA BHIDLA STORE","","","",""
"Invoice",1,"BU0002","00007868","19.4","19KG LPG - PACKED","19K","LPG","","00000070","02/03/2021",5.00,326.9900,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,245.24,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",1,"SWA002","00007870","19.4","19KG LPG - PACKED","19K","LPG","","00000069","02/03/2021",2.00,316.6700,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,95.00,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","SWAADISHT - NEW ACCOUNT","","","",""
"Invoice",1,"JEA002","00007871","19.4","19KG LPG - PACKED","19K","LPG","","","02/03/2021",1.00,347.8300,266.0000,"","002","TANAKA","01","",0.0000,0.0000,1,52.17,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","JEANETTE","","","",""
"Invoice",1,"ASH002","00007873","19.4","19KG LPG - PACKED","19K","LPG","","","02/03/2021",1.00,294.2900,266.0000,"","001","LOUIS","01","",0.0000,0.0000,1,44.14,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Crd Note",1,"GW0001","00000957","19.4","19KG LPG - PACKED","19K","LPG","","00007867","02/03/2021",-5.00,347.8300,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,260.87,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","KWA BHIDLA STORE","","","",""
"Crd Note",1,"BU0002","00000958","19.4","19KG LPG - PACKED","19K","LPG","","00007868","02/03/2021",-5.00,326.9900,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,245.24,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",1,"ASH002","00007876","19.4","19KG LPG - PACKED","19K","LPG","","","02/03/2021",4.00,294.2900,266.0000,"","001","TANAKA","01","",0.0000,0.0000,1,176.57,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"ASH002","00007881","19.4","19KG LPG - PACKED","19K","LPG","","","03/03/2021",4.00,294.0900,266.0000,"","001","TANAKA","01","",0.0000,0.0000,1,176.45,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Crd Note",1,"NIP001","00000960","19.4","19KG LPG - PACKED","19K","LPG","","00007866","03/03/2021",-1.00,326.9900,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,49.05,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","NIP INN","","","",""
"Invoice",1,"JUS001","00007884","19.4","19KG LPG - PACKED","19K","LPG","","","04/03/2021",15.00,292.4700,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,658.06,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","JUST GAS - COD","","","",""
"Invoice",1,"JUS001","00007885","19.4","19KG LPG - PACKED","19K","LPG","","00000075","04/03/2021",15.00,291.4800,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,655.82,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","JUST GAS - COD","","","",""
"Crd Note",1,"JUS001","00000963","19.4","19KG LPG - PACKED","19K","LPG","","00007884","04/03/2021",-15.00,292.4700,266.0000,"","002","LOUIS","01","",0.0000,0.0000,1,658.06,"","",326.9919,316.6654,311.5031,299.4552,294.2929,289.1287,"DELIVERY","JUST GAS - COD","","","",""
"GRV",1,"001AVT","00001393","19.4","19KG LPG - PACKED","19K","LPG","","00000000","04/03/2021",-50.00,0.0000,279.2200,"INVJG0011955","","LOUIS","01","",0.0000,0.0000,1,2094.15,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES","","","",""
"Invoice",1,"ASH002","00007892","19.4","19KG LPG - PACKED","19K","LPG","","","04/03/2021",4.00,307.4800,279.2200,"","001","TANAKA","01","",0.0000,0.0000,1,184.49,"","",356.7043,329.8565,324.6935,317.8094,307.4833,304.0413,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"PEA003","00007893","19.4","19KG LPG - PACKED","19K","LPG","","00000076","04/03/2021",1.00,340.0700,279.2200,"","002","TANAKA","01","",0.0000,0.0000,1,51.01,"","",356.7043,329.8565,324.6935,317.8094,307.4833,304.0413,"DELIVERY","PETER BROWN","","","",""
"Invoice",1,"SWA002","00007895","19.4","19KG LPG - PACKED","19K","LPG","","","05/03/2021",3.00,329.8600,279.2200,"","002","LOUIS","01","",0.0000,0.0000,1,148.44,"","",356.7043,329.8565,324.6935,317.8094,307.4833,304.0413,"DELIVERY","SWAADISHT - NEW ACCOUNT","","","",""
"Invoice",1,"ASH002","00007897","19.4","19KG LPG - PACKED","19K","LPG","","","05/03/2021",3.00,307.4800,279.2200,"","001","TANAKA","01","",0.0000,0.0000,1,138.37,"","",356.7043,329.8565,324.6935,317.8094,307.4833,304.0413,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"CS0050","00007899","19.4","19KG LPG - PACKED","19K","LPG","","","05/03/2021",1.00,356.7000,279.2200,"","001","TANAKA","01","",0.0000,0.0000,1,53.50,"","",356.7043,329.8565,324.6935,317.8094,307.4833,304.0413,"COUNTER SALES","COUNTER SALE - CASH","","","",""
"Invoice",1,"GO0001","00007900","19.4","19KG LPG - PACKED","19K","LPG","","00000079","05/03/2021",3.00,356.7000,279.2200,"","002","LOUIS","01","",0.0000,0.0000,1,160.52,"","",356.7043,329.8565,324.6935,317.8094,307.4833,304.0413,"DELIVERY","GOLDEN DRAGON","","","",""
"Invoice",1,"NT0001","00007901","19.4","19KG LPG - PACKED","19K","LPG","","","05/03/2021",1.00,324.6900,279.2200,"","001","TANAKA","01","",0.0000,0.0000,1,48.70,"","",356.7043,329.8565,324.6935,317.8094,307.4833,304.0413,"COUNTER SALES","NTOZONKE NEW","","","",""
"Invoice",1,"JIM001","00007903","19.4","19KG LPG - PACKED","19K","LPG","","","05/03/2021",3.00,329.8600,279.2200,"","002","LOUIS","01","",0.0000,0.0000,1,148.44,"","",356.7043,329.8565,324.6935,317.8094,307.4833,304.0413,"DELIVERY","JIMMY'S / INVESCO","","","",""
