"ENTRY","PERIOD","ACCNO","DOCNO","STOCKNO","DESCRIPTION","CATEGORY","GROUP","BRAND","ORDERNO","DATE","QTY","RETAIL","COST","REF","REP","USER","LOCATION","CONTRACT","COMMS","LINECOMMS","TAXCODE","LINETAX","PROJNO","DEPARTMENT","SRETAIL1","SRETAIL2","SRETAIL3","SRETAIL4","SRETAIL5","SRETAIL6","REP","NAME","STOCKNOENT","STOCKBAR","SUPSTOCKNO","SUPREF"
"Invoice",1,"PUM001","00012438","14.3","14KG LPG REFILL","14K","LPG","","","02/03/2022",2.00,290.8150,266.9357,"","001","SHIREL","01","",0.0000,0.0000,1,87.24,"","",263.8452,256.2365,252.4322,247.3597,239.7510,237.2148,"COUNTER SALES","PUMA ENERGY","","","",""
"Invoice",1,"INC001","00012445","14.3","14KG LPG REFILL","14K","LPG","","","03/03/2022",2.00,326.0900,266.9357,"","001","SHIREL","01","",0.0000,0.0000,1,97.83,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","BOSS DLAMINI","","","",""
"Invoice",1,"PIE001","00012447","14.3","14KG LPG REFILL","14K","LPG","","","03/03/2022",2.00,339.1300,266.9357,"HOME","001","REBECCA","01","",0.0000,0.0000,1,101.74,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","PIE LADY","","","",""
"Invoice",1,"NT0001","00012448","14.3","14KG LPG REFILL","14K","LPG","","00000230","03/03/2022",1.00,301.8300,266.9357,"","001","REBECCA","01","",0.0000,0.0000,1,45.28,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","NTOZONKE NEW","","","",""
"Invoice",1,"SIY001","00012450","14.3","14KG LPG REFILL","14K","LPG","","00000225","03/03/2022",1.00,314.7800,266.9357,"","001","REBECCA","01","",0.0000,0.0000,1,47.22,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","SIYABONGA TRADING","","","",""
"Invoice",1,"WO0001","00012464","14.3","14KG LPG REFILL","14K","LPG","","00000232","04/03/2022",7.00,312.9900,270.9877,"","002","REBECCA","01","",0.0000,0.0000,1,328.64,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","L3 CASH AND CARRY","","","",""
"Invoice",1,"SIY001","00012472","14.3","14KG LPG REFILL","14K","LPG","","","05/03/2022",1.00,305.1700,270.9877,"","001","REBECCA","01","",0.0000,0.0000,1,45.78,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","SIYABONGA TRADING","","","",""
"Invoice",1,"FAM000","00012479","14.3","14KG LPG REFILL","14K","LPG","","00000233","07/03/2022",1.00,309.4300,270.9877,"","001","SHIREL","01","",0.0000,0.0000,1,46.42,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","FAMILY GAS","","","",""
"Invoice",1,"ASH002","00012483","14.3","14KG LPG REFILL","14K","LPG","","","07/03/2022",1.00,287.3300,270.9877,"","001","REBECCA","01","",0.0000,0.0000,1,43.10,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"INC001","00012488","14.3","14KG LPG REFILL","14K","LPG","","","07/03/2022",1.00,339.1300,270.9877,"","001","REBECCA","01","",0.0000,0.0000,1,50.87,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","BOSS DLAMINI","","","",""
"Invoice",1,"PIE001","00012495","14.3","14KG LPG REFILL","14K","LPG","","","08/03/2022",1.00,339.1300,270.9877,"HOME","001","REBECCA","01","",0.0000,0.0000,1,50.87,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","PIE LADY","","","",""
"Invoice",1,"BU0003","00012518","14.3","14KG LPG REFILL","14K","LPG","","","09/03/2022",5.00,312.9900,270.9877,"","002","SHIREL","01","",0.0000,0.0000,1,234.74,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","IMPENDLE WHOLESALE","","","",""
"Crd Note",1,"BU0003","00003306","14.3","14KG LPG REFILL","14K","LPG","","00012518","10/03/2022",-5.00,312.9900,270.9877,"","002","SHIREL","01","",0.0000,0.0000,1,234.74,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","IMPENDLE WHOLESALE","","","",""
"Invoice",1,"BU0003","00012519","14.3","14KG LPG REFILL","14K","LPG","","","10/03/2022",5.00,312.9800,270.9877,"","002","SHIREL","01","",0.0000,0.0000,1,234.74,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","IMPENDLE WHOLESALE","","","",""
"Invoice",1,"TH0001","00012556","14.3","14KG LPG REFILL","14K","LPG","","00000249","14/03/2022",6.00,339.1300,270.9877,"","002","REBECCA","01","",0.0000,0.0000,1,305.22,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","THUTHUKA GENERAL DEALER","","","",""
"Crd Note",1,"TH0001","00003316","14.3","14KG LPG REFILL","14K","LPG","","00012556","14/03/2022",-6.00,339.1300,270.9877,"","002","SHIREL","01","",0.0000,0.0000,1,305.22,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","THUTHUKA GENERAL DEALER","","","",""
"Invoice",1,"TOP000","00012583","14.3","14KG LPG REFILL","14K","LPG","","00000239","15/03/2022",10.00,312.9900,270.9877,"","001","SHIREL","01","",0.0000,0.0000,1,469.48,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","TOPS SUPERMARKET","","","",""
"Crd Note",1,"TOP000","00003326","14.3","14KG LPG REFILL","14K","LPG","","00012583","15/03/2022",-10.00,312.9900,270.9877,"","001","SHIREL","01","",0.0000,0.0000,1,469.48,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","TOPS SUPERMARKET","","","",""
"Invoice",1,"TOP000","00012590","14.3","14KG LPG REFILL","14K","LPG","","","15/03/2022",5.00,312.9900,270.9877,"","001","SHIREL","01","",0.0000,0.0000,1,234.74,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","TOPS SUPERMARKET","","","",""
"Crd Note",1,"TOP000","00003327","14.3","14KG LPG REFILL","14K","LPG","","00012590","15/03/2022",-5.00,312.9900,270.9877,"","001","SHIREL","01","",0.0000,0.0000,1,234.74,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","TOPS SUPERMARKET","","","",""
"Invoice",1,"TOP000","00012591","14.3","14KG LPG REFILL","14K","LPG","","","15/03/2022",10.00,312.9900,270.9877,"","001","SHIREL","01","",0.0000,0.0000,1,469.48,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","TOPS SUPERMARKET","","","",""
"Invoice",1,"CS0050","00012596","14.3","14KG LPG REFILL","14K","LPG","","","15/03/2022",1.00,339.1300,270.9877,"","001","REBECCA","01","",0.0000,0.0000,1,50.87,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","COUNTER SALE - CASH","","","",""
"Invoice",1,"BU0002","00012603","14.3","14KG LPG REFILL","14K","LPG","","","16/03/2022",5.00,312.9900,273.7313,"","001","SHIREL","01","",0.0000,0.0000,1,234.74,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","BULWER CASH STORE","","","",""
"Invoice",1,"TH0001","00012609","14.3","14KG LPG REFILL","14K","LPG","","","16/03/2022",4.00,339.1300,274.1703,"","002","SHIREL","01","",0.0000,0.0000,1,203.48,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","THUTHUKA GENERAL DEALER","","","",""
"Invoice",1,"BU0002","00012681","14.3","14KG LPG REFILL","14K","LPG","","","25/03/2022",4.00,312.9900,272.9013,"","001","SHIREL","01","",0.0000,0.0000,1,187.79,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","BULWER CASH STORE","","","",""
"Invoice",1,"PUM001","00012702","14.3","14KG LPG REFILL","14K","LPG","","","26/03/2022",1.00,300.8100,272.9013,"","002","REBECCA","01","",0.0000,0.0000,1,45.12,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","PUMA ENERGY","","","",""
"Invoice",1,"ASH002","00012719","14.3","14KG LPG REFILL","14K","LPG","","","28/03/2022",1.00,287.3300,272.9013,"","001","SHIREL","01","",0.0000,0.0000,1,43.10,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"NT0001","00012728","14.3","14KG LPG REFILL","14K","LPG","","","29/03/2022",2.00,301.8300,272.7718,"","001","REBECCA","01","",0.0000,0.0000,1,90.55,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","NTOZONKE NEW","","","",""
"Invoice",1,"INC001","00012730","14.3","14KG LPG REFILL","14K","LPG","","","29/03/2022",1.00,339.1300,272.7718,"","001","REBECCA","01","",0.0000,0.0000,1,50.87,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","BOSS DLAMINI","","","",""
"Invoice",1,"KN0001","00012745","14.3","14KG LPG REFILL","14K","LPG","","","30/03/2022",1.00,314.7800,272.7718,"","001","REBECCA","01","",0.0000,0.0000,1,47.22,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","KNOX - TECHNICIAN","","","",""
"Invoice",1,"CS0050","00012754","14.3","14KG LPG REFILL","14K","LPG","","","31/03/2022",1.00,339.1300,272.7718,"E MUNRO","001","REBECCA","01","",0.0000,0.0000,1,50.87,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","COUNTER SALE - CASH","","","",""
"Invoice",1,"SIY001","00012762","14.3","14KG LPG REFILL","14K","LPG","","","01/04/2022",1.00,339.1300,272.7718,"","001","REBECCA","01","",0.0000,0.0000,1,50.87,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","SIYABONGA TRADING","","","",""
"GRV",1,"001CON","00001902","14.3","14KG LPG REFILL","14K","LPG","","00000000","04/04/2022",-16.00,0.0000,274.2800,"04/04/2022","","SHIREL","01","",0.0000,0.0000,1,658.27,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CYLINDER SIZE CONVERSION","","","",""
"Invoice",1,"CS0050","00012606","14.4","14KG LPG - PACKED","14K","LPG","","","16/03/2022",1.00,339.1300,285.3533,"","001","REBECCA","01","",0.0000,0.0000,1,50.87,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","COUNTER SALE - CASH","","","",""
"Invoice",1,"TH0001","00012609","14.4","14KG LPG - PACKED","14K","LPG","","","16/03/2022",2.00,339.1300,285.3533,"","002","SHIREL","01","",0.0000,0.0000,1,101.73,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","THUTHUKA GENERAL DEALER","","","",""
"Invoice",1,"JUS001","00012659","14.4","14KG LPG - PACKED","14K","LPG","","","23/03/2022",5.00,292.3000,285.3540,"","002","REBECCA","01","",0.0000,0.0000,1,219.23,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","JUST GAS - COD","","","",""
"Invoice",1,"ASH002","00012667","14.4","14KG LPG - PACKED","14K","LPG","","","23/03/2022",1.00,287.3300,285.3540,"","001","REBECCA","01","",0.0000,0.0000,1,43.10,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"BU0030","00012683","14.4","14KG LPG - PACKED","14K","LPG","","","25/03/2022",3.00,343.4800,285.3540,"","001","SHIREL","01","",0.0000,0.0000,1,154.56,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","SIBA MARKET","","","",""
"Invoice",1,"JUS001","00012690","14.4","14KG LPG - PACKED","14K","LPG","","","25/03/2022",10.00,292.3000,285.3540,"","001","REBECCA","01","",0.0000,0.0000,1,438.45,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","JUST GAS - COD","","","",""
"Invoice",1,"PIE001","00012697","14.4","14KG LPG - PACKED","14K","LPG","","","25/03/2022",1.00,339.1300,285.3540,"HOME","001","REBECCA","01","",0.0000,0.0000,1,50.87,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","PIE LADY","","","",""
"Invoice",1,"CS0050","00012701","14.4","14KG LPG - PACKED","14K","LPG","","","26/03/2022",1.00,339.1300,285.3540,"","001","REBECCA","01","",0.0000,0.0000,1,50.87,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","COUNTER SALE - CASH","","","",""
"Invoice",1,"PUM001","00012702","14.4","14KG LPG - PACKED","14K","LPG","","","26/03/2022",9.00,300.8100,285.3540,"","002","REBECCA","01","",0.0000,0.0000,1,406.10,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"DELIVERY","PUMA ENERGY","","","",""
"GRV",1,"22EAS0","00001897","14.4","14KG LPG - PACKED","14K","LPG","","00000000","31/03/2022",-15.00,0.0000,285.3547,"P-SO-00189084","","SHIREL","01","",0.0000,0.0000,1,642.05,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS - MARCH 2022","","","",""
"Invoice",1,"JUS001","00012751","14.4","14KG LPG - PACKED","14K","LPG","","","31/03/2022",10.00,292.3000,285.3547,"","001","REBECCA","01","",0.0000,0.0000,1,438.45,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","JUST GAS - COD","","","",""
"Invoice",1,"PUM001","00012756","14.4","14KG LPG - PACKED","14K","LPG","","","01/04/2022",5.00,300.8200,285.3547,"","001","SHIREL","01","",0.0000,0.0000,1,225.62,"","",333.8300,321.6600,310.2500,305.1700,297.5600,295.0300,"COUNTER SALES","PUMA ENERGY","","","",""
"Invoice",1,"FAM000","00012419","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","01/03/2022",2.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,90.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","FAMILY GAS","","","",""
"Crd Note",1,"FAM000","00003278","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00012419","01/03/2022",-1.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,45.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","FAMILY GAS","","","",""
"Invoice",1,"ASH002","00012421","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","01/03/2022",7.00,300.0000,298.2243,"","001","REBECCA","01","",0.0000,0.0000,1,315.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Crd Note",1,"ASH002","00003279","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00012421","01/03/2022",-7.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,315.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Crd Note",1,"JUS001","00003280","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00012423","01/03/2022",-10.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,450.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","JUST GAS - COD","","","",""
"Invoice",1,"ASH002","00012428","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","01/03/2022",10.00,300.0000,298.2243,"","001","REBECCA","01","",0.0000,0.0000,1,450.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Crd Note",1,"ASH002","00003282","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00012428","01/03/2022",-9.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,405.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Crd Note",1,"ASH002","00003285","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00012430","02/03/2022",-2.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,90.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Crd Note",1,"ASH002","00003286","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00012427","02/03/2022",-1.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,45.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"ASH002","00012432","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","02/03/2022",5.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,225.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Crd Note",1,"ASH002","00003287","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00012432","02/03/2022",-5.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,225.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"PUM001","00012437","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","02/03/2022",40.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,1800.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","PUMA ENERGY","","","",""
"Crd Note",1,"PUM001","00003288","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00012437","02/03/2022",-11.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,495.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","PUMA ENERGY","","","",""
"Invoice",1,"NT0001","00012449","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","03/03/2022",2.00,300.0000,298.2243,"","001","REBECCA","01","",0.0000,0.0000,1,90.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","NTOZONKE NEW","","","",""
"Crd Note",1,"NT0001","00003290","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00012449","03/03/2022",-2.00,300.0000,298.2243,"","001","SHIREL","01","",0.0000,0.0000,1,90.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","NTOZONKE NEW","","","",""
"Invoice",1,"ASH002","00012451","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","04/03/2022",1.00,300.0000,298.2243,"","001","REBECCA","01","",0.0000,0.0000,1,45.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","ASHLEY NEW NEW COD","","","",""
"Invoice",1,"CS0050","00012452","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","04/03/2022",1.00,300.0000,298.2243,"","001","REBECCA","01","",0.0000,0.0000,1,45.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","COUNTER SALE - CASH","","","",""
"Invoice",1,"WO0001","00012465","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","04/03/2022",7.00,300.0000,298.2243,"","001","REBECCA","01","",0.0000,0.0000,1,315.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","L3 CASH AND CARRY","","","",""
"Invoice",1,"BHE001","00012466","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","04/03/2022",2.00,300.0000,298.2243,"","001","REBECCA","01","",0.0000,0.0000,1,90.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","BHEKEKHAYA TRADING","","","",""
"Invoice",1,"KN0001","00012470","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","05/03/2022",2.00,300.0000,298.2243,"","001","REBECCA","01","",0.0000,0.0000,1,90.00,"","",300.0000,300.0000,300.0000,300.0000,300.0000,300.0000,"COUNTER SALES","KNOX - TECHNICIAN","","","",""
