"ENTRY","PERIOD","ACCNO","DOCNO","STOCKNO","DESCRIPTION","CATEGORY","GROUP","BRAND","ORDERNO","DATE","QTY","RETAIL","COST","REF","REP","USER","LOCATION","CONTRACT","COMMS","LINECOMMS","TAXCODE","LINETAX","PROJNO","DEPARTMENT","SRETAIL1","SRETAIL2","SRETAIL3","SRETAIL4","SRETAIL5","SRETAIL6","REP","NAME","STOCKNOENT","STOCKBAR","SUPSTOCKNO","SUPREF"
"GRV",9,"001CBO","00000019","14.3","14KG LPG REFILL","14K","LPG","","00000000","25/11/2016",-1.00,0.0000,161.7200,"FILLED","","PASSME","01","",0.0000,0.0000,1,22.64,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"GRV",9,"001CBO","00000026","14.3","14KG LPG REFILL","14K","LPG","","00000000","30/11/2016",-2.00,0.0000,161.7200,"FILLED","","PASSME","01","",0.0000,0.0000,1,45.28,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"CASH BUY OUT","","","",""
"Invoice",9,"NT0001","00000131","14.3","14KG LPG REFILL","14K","LPG","","","30/11/2016",3.00,192.3900,161.7200,"","001","TANAKA","01","",0.0000,0.0000,1,80.80,"","",251.2385,156.5600,156.5600,156.5600,156.5600,156.5600,"COUNTER SALES","NTOZONKE NEW","","","",""
"GRV",9,"001MID","00000001","19.3","19KG LPG REFILL","19K","LPG","","00000000","01/11/2016",-19.00,0.0000,210.3421,"TWK-INVOICE #1393","","PASSME","01","",0.0000,0.0000,1,559.51,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"MIDLANDS VET","","","",""
"Invoice",9,"WO0001","00000006","19.3","19KG LPG REFILL","19K","LPG","","","02/11/2016",5.00,292.5800,210.3421,"","002","PASSME","02","",0.0000,0.0000,1,204.81,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","L3 CASH AND CARRY","","","",""
"Invoice",9,"BU0003","00000007","19.3","19KG LPG REFILL","19K","LPG","","","02/11/2016",5.00,292.5800,210.3421,"","002","PASSME","02","",0.0000,0.0000,1,204.81,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","IMPENDLE WHOLESALE","","","",""
"GRV",9,"001EAS","00000004","19.3","19KG LPG REFILL","19K","LPG","","00000000","02/11/2016",-5.00,0.0000,218.8500,"249352-P.SO-00037167","","PASSME","02","",0.0000,0.0000,1,153.20,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Stk XFer",9,"","00000008","19.3","19KG LPG REFILL","19K","LPG","","","03/11/2016",5.00,0.0000,213.3806,"LOCATION 02","","TANAKA","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000008","19.3","19KG LPG REFILL","19K","LPG","","","03/11/2016",-5.00,0.0000,213.3806,"LOCATION 01","","TANAKA","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000009","19.3","19KG LPG REFILL","19K","LPG","","","03/11/2016",5.00,0.0000,213.3806,"LOCATION 02","","TANAKA","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000009","19.3","19KG LPG REFILL","19K","LPG","","","03/11/2016",-5.00,0.0000,213.3806,"LOCATION 01","","TANAKA","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000014","19.3","19KG LPG REFILL","19K","LPG","","","03/11/2016",3.00,0.0000,213.3806,"LOCATION 01","","PASSME","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000014","19.3","19KG LPG REFILL","19K","LPG","","","03/11/2016",-3.00,0.0000,213.3806,"LOCATION 02","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",9,"BUC001","00000011","19.3","19KG LPG REFILL","19K","LPG","","","03/11/2016",2.00,308.3400,213.3806,"MIDLANDS#1397","002","PASSME","02","",0.0000,0.0000,1,86.34,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","THE BUCKHAW-BROW TRUST","","","",""
"Invoice",9,"GO0001","00000014","19.3","19KG LPG REFILL","19K","LPG","","","04/11/2016",2.00,298.2450,213.3806,"","002","PASSME","01","",0.0000,0.0000,1,83.51,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","GOLDEN DRAGON","","","",""
"Invoice",9,"MA0050","00000028","19.3","19KG LPG REFILL","19K","LPG","","","07/11/2016",3.00,309.9400,213.3806,"","002","PASSME","01","",0.0000,0.0000,1,130.17,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","MAYORS WALK SPAR","","","",""
"Invoice",9,"UC0000","00000035","19.3","19KG LPG REFILL","19K","LPG","","","09/11/2016",7.00,247.0000,213.3806,"A51376 /   MP#1399","002","PASSME","02","",0.0000,0.0000,1,242.06,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Stk XFer",9,"","00000024","19.3","19KG LPG REFILL","19K","LPG","","","09/11/2016",2.00,0.0000,213.3806,"LOCATION 01","","TANAKA","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000024","19.3","19KG LPG REFILL","19K","LPG","","","09/11/2016",-2.00,0.0000,213.3806,"LOCATION 02","","TANAKA","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"GRV",9,"001EAS","00000007","19.3","19KG LPG REFILL","19K","LPG","","00000000","09/11/2016",-10.00,0.0000,213.3800,"249385-P.SO-00037551","","PASSME","02","",0.0000,0.0000,1,298.73,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Invoice",9,"TH0001","00000037","19.3","19KG LPG REFILL","19K","LPG","","","10/11/2016",4.00,292.0375,213.3800,"","002","PASSME","02","",0.0000,0.0000,1,163.54,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","THUTHUKA GENERAL DEALER","","","",""
"Stk XFer",9,"","00000030","19.3","19KG LPG REFILL","19K","LPG","","","10/11/2016",3.00,0.0000,213.3800,"LOCATION 02","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000030","19.3","19KG LPG REFILL","19K","LPG","","","10/11/2016",-3.00,0.0000,213.3800,"LOCATION 01","","PASSME","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000033","19.3","19KG LPG REFILL","19K","LPG","","","11/11/2016",12.00,0.0000,213.3800,"LOCATION 01","","TANAKA","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000033","19.3","19KG LPG REFILL","19K","LPG","","","11/11/2016",-12.00,0.0000,213.3800,"LOCATION 02","","TANAKA","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",9,"GO0001","00000045","19.3","19KG LPG REFILL","19K","LPG","","","11/11/2016",2.00,298.2500,213.3800,"","002","TANAKA","01","",0.0000,0.0000,1,83.51,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","GOLDEN DRAGON","","","",""
"GRV",9,"001EAS","00000009","19.3","19KG LPG REFILL","19K","LPG","","00000000","11/11/2016",-20.00,0.0000,213.3800,"249402-P.SO-00037894","","TANAKA","02","",0.0000,0.0000,1,597.46,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Invoice",9,"CS0035","00000048","19.3","19KG LPG REFILL","19K","LPG","","","12/11/2016",1.00,307.0200,213.3800,"","001","TANAKA","00","",0.0000,0.0000,1,42.99,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Stk XFer",9,"","00000035","19.3","19KG LPG REFILL","19K","LPG","","","12/11/2016",1.00,0.0000,213.3800,"DEFAULT LOCATION","","TANAKA","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000035","19.3","19KG LPG REFILL","19K","LPG","","","12/11/2016",-1.00,0.0000,213.3800,"LOCATION 01","","TANAKA","00","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",9,"CS0035","00000051","19.3","19KG LPG REFILL","19K","LPG","","","14/11/2016",2.00,307.0200,213.3800,"","001","TANAKA","00","",0.0000,0.0000,1,85.97,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Stk XFer",9,"","00000036","19.3","19KG LPG REFILL","19K","LPG","","","14/11/2016",2.00,0.0000,213.3800,"DEFAULT LOCATION","","TANAKA","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000036","19.3","19KG LPG REFILL","19K","LPG","","","14/11/2016",-2.00,0.0000,213.3800,"LOCATION 01","","TANAKA","00","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",9,"CS0035","00000057","19.3","19KG LPG REFILL","19K","LPG","","","15/11/2016",1.00,307.0200,213.3800,"","001","TANAKA","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Invoice",9,"CS0035","00000059","19.3","19KG LPG REFILL","19K","LPG","","","16/11/2016",1.00,307.0200,213.3800,"","001","TANAKA","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Invoice",9,"CS0027","00000061","19.3","19KG LPG REFILL","19K","LPG","","","16/11/2016",10.00,268.5180,213.3800,"MANUAL #71","001","TANAKA","01","",0.0000,0.0000,1,375.93,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","WORKS ON SITE","","","",""
"Invoice",9,"CS0035","00000062","19.3","19KG LPG REFILL","19K","LPG","","","17/11/2016",1.00,307.0200,213.3800,"","001","TANAKA","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"GRV",9,"001EAS","00000012","19.3","19KG LPG REFILL","19K","LPG","","00000000","17/11/2016",-20.00,0.0000,219.4700,"249436-P.SO-00038295","","PASSME","02","",0.0000,0.0000,1,614.52,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Stk XFer",9,"","00000042","19.3","19KG LPG REFILL","19K","LPG","","","17/11/2016",10.00,0.0000,217.7300,"LOCATION 01","","PASSME","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000042","19.3","19KG LPG REFILL","19K","LPG","","","17/11/2016",-10.00,0.0000,217.7300,"LOCATION 02","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",9,"BU0002","00000066","19.3","19KG LPG REFILL","19K","LPG","","","17/11/2016",3.00,296.1600,217.7300,"CASH","002","PASSME","02","",0.0000,0.0000,1,124.39,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",9,"BU0005","00000068","19.3","19KG LPG REFILL","19K","LPG","","","17/11/2016",2.00,307.0200,217.7300,"","002","PASSME","02","",0.0000,0.0000,1,85.96,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","CHOBOZA - BULWER","","","",""
"Invoice",9,"CS0035","00000071","19.3","19KG LPG REFILL","19K","LPG","","","17/11/2016",1.00,280.7000,217.7300,"HAPPY COW","001","TANAKA","01","",0.0000,0.0000,1,39.30,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Invoice",9,"GO0001","00000075","19.3","19KG LPG REFILL","19K","LPG","","","18/11/2016",2.00,298.2500,217.7300,"","002","TANAKA","01","",0.0000,0.0000,1,83.51,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","GOLDEN DRAGON","","","",""
"Invoice",9,"CS0035","00000078","19.3","19KG LPG REFILL","19K","LPG","","","18/11/2016",1.00,307.0200,217.7300,"","001","TANAKA","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Stk XFer",9,"","00000045","19.3","19KG LPG REFILL","19K","LPG","","XFER","18/11/2016",7.00,0.0000,217.7300,"LOCATION 01","","TANAKA","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000045","19.3","19KG LPG REFILL","19K","LPG","","XFER","18/11/2016",-7.00,0.0000,217.7300,"LOCATION 02","","TANAKA","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",9,"MA0050","00000080","19.3","19KG LPG REFILL","19K","LPG","","","19/11/2016",3.00,309.6500,217.7300,"","002","TANAKA","01","",0.0000,0.0000,1,130.05,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","MAYORS WALK SPAR","","","",""
"Stk XFer",9,"","00000049","19.3","19KG LPG REFILL","19K","LPG","","","21/11/2016",6.00,0.0000,217.7300,"LOCATION 01","","PASSME","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000049","19.3","19KG LPG REFILL","19K","LPG","","","21/11/2016",-6.00,0.0000,217.7300,"LOCATION 02","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",9,"ST0002","00000088","19.3","19KG LPG REFILL","19K","LPG","","","21/11/2016",1.00,324.5600,217.7300,"","002","TANAKA","01","",0.0000,0.0000,1,45.44,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","ST CHRISTOPHER'S SCHOOL","","","",""
"Invoice",9,"CS0035","00000089","19.3","19KG LPG REFILL","19K","LPG","","","22/11/2016",1.00,307.0200,217.7300,"","001","TANAKA","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Invoice",9,"CS0035","00000090","19.3","19KG LPG REFILL","19K","LPG","","","22/11/2016",1.00,307.0200,217.7300,"","001","TANAKA","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Invoice",9,"KH0001","00000091","19.3","19KG LPG REFILL","19K","LPG","","","22/11/2016",2.00,277.7050,217.7300,"","001","TANAKA","01","",0.0000,0.0000,1,77.76,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","KHANILE STORE","","","",""
"Invoice",9,"CS0035","00000095","19.3","19KG LPG REFILL","19K","LPG","","","23/11/2016",1.00,307.0200,217.7300,"","001","TANAKA","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES","","","",""
"Invoice",9,"UC0000","00000097","19.3","19KG LPG REFILL","19K","LPG","","","24/11/2016",2.00,247.0000,217.7300,"ORDER #A51579 -#1403","002","PASSME","02","",0.0000,0.0000,1,69.16,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",9,"CH0001","00000098","19.3","19KG LPG REFILL","19K","LPG","","","24/11/2016",1.00,307.0200,217.7300,"","001","TANAKA","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CHARIOTS","","","",""
"Invoice",9,"HAN001","00000099","19.3","19KG LPG REFILL","19K","LPG","","","24/11/2016",1.00,307.0200,217.7300,"","001","TANAKA","00","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","HANDY TEA ROOM","","","",""
"GRV",9,"001EAS","00000013","19.3","19KG LPG REFILL","19K","LPG","","00000000","24/11/2016",-20.00,0.0000,554.4700,"249463-P.SO-00038700","","TANAKA","02","",0.0000,0.0000,1,1552.52,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Crd Note",9,"HAN001","00000010","19.3","19KG LPG REFILL","19K","LPG","","00000099","24/11/2016",-1.00,307.0200,476.7608,"","001","PASSME","01","",0.0000,0.0000,1,42.98,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","HANDY TEA ROOM","","","",""
"Deb Note",9,"001EAS","00000009","19.3","19KG LPG REFILL","19K","LPG","","00000013","24/11/2016",20.00,0.0000,554.4700,"ERROR","","PASSME","02","",0.0000,0.0000,1,1552.52,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"EASIGAS (PTY) LTD","","","",""
"Stk XFer",9,"","00000050","19.3","19KG LPG REFILL","19K","LPG","","","24/11/2016",2.00,0.0000,254.7345,"LOCATION 02","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000050","19.3","19KG LPG REFILL","19K","LPG","","","24/11/2016",-2.00,0.0000,254.7345,"LOCATION 01","","PASSME","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000052","19.3","19KG LPG REFILL","19K","LPG","","","24/11/2016",1.00,0.0000,254.7345,"LOCATION 01","","TANAKA","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000052","19.3","19KG LPG REFILL","19K","LPG","","","24/11/2016",-1.00,0.0000,254.7345,"LOCATION 02","","TANAKA","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000054","19.3","19KG LPG REFILL","19K","LPG","","","25/11/2016",1.00,0.0000,254.7345,"LOCATION 02","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000054","19.3","19KG LPG REFILL","19K","LPG","","","25/11/2016",-1.00,0.0000,254.7345,"LOCATION 01","","PASSME","02","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000056","19.3","19KG LPG REFILL","19K","LPG","","","25/11/2016",1.00,0.0000,254.7345,"DEFAULT LOCATION","","PASSME","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Stk XFer",9,"","00000056","19.3","19KG LPG REFILL","19K","LPG","","","25/11/2016",-1.00,0.0000,254.7345,"LOCATION 01","","PASSME","00","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"","","",""
"Invoice",9,"BU0002","00000101","19.3","19KG LPG REFILL","19K","LPG","","","25/11/2016",5.00,330.1560,254.7345,"","002","PASSME","01","",0.0000,0.0000,1,231.11,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
